5.094077110290527344e+00;7.235973834991455078e+00;6.781750679016113281e+00;8.500687599182128906e+00;7.278766155242919922e+00
5.166853427886962891e+00;7.406291484832763672e+00;6.810552597045898438e+00;8.374876022338867188e+00;7.244343280792236328e+00
4.860167026519775391e+00;7.398633003234863281e+00;6.797778606414794922e+00;8.360964775085449219e+00;7.281534671783447266e+00
6.011794567108154297e+00;6.363819599151611328e+00;6.632838249206542969e+00;9.149459838867187500e+00;7.327283382415771484e+00
4.885957717895507812e+00;7.371925354003906250e+00;6.795640468597412109e+00;8.396982192993164062e+00;7.284527301788330078e+00
5.934847831726074219e+00;6.451972484588623047e+00;6.626190662384033203e+00;9.124798774719238281e+00;7.370753765106201172e+00
6.005237102508544922e+00;6.454612731933593750e+00;6.639611244201660156e+00;9.143329620361328125e+00;7.351474285125732422e+00
4.947614669799804688e+00;7.334501743316650391e+00;6.787546634674072266e+00;8.397561073303222656e+00;7.277338504791259766e+00
4.836122512817382812e+00;7.408549785614013672e+00;6.795245647430419922e+00;8.339989662170410156e+00;7.277670383453369141e+00
4.948930263519287109e+00;7.293030261993408203e+00;6.785421848297119141e+00;8.443688392639160156e+00;7.287782669067382812e+00
4.973075866699218750e+00;7.293555736541748047e+00;6.779666423797607422e+00;8.455787658691406250e+00;7.293485164642333984e+00
4.999979496002197266e+00;7.251374721527099609e+00;6.781897068023681641e+00;8.485027313232421875e+00;7.289563655853271484e+00
5.280293941497802734e+00;7.050595283508300781e+00;6.749865055084228516e+00;8.668314933776855469e+00;7.304504871368408203e+00
5.248541831970214844e+00;7.094032764434814453e+00;6.761980056762695312e+00;8.628379821777343750e+00;7.293238639831542969e+00
4.600258827209472656e+00;7.788311481475830078e+00;6.740125179290771484e+00;7.767660140991210938e+00;7.207500457763671875e+00
4.891064643859863281e+00;7.395622253417968750e+00;6.793188571929931641e+00;8.343277931213378906e+00;7.269509315490722656e+00
5.094228744506835938e+00;7.276471138000488281e+00;6.787540435791015625e+00;8.474659919738769531e+00;7.276413440704345703e+00
6.160221099853515625e+00;6.345268249511718750e+00;6.597451686859130859e+00;9.201601982116699219e+00;7.387352466583251953e+00
6.298154354095458984e+00;6.170123100280761719e+00;6.562144279479980469e+00;9.234054565429687500e+00;7.366337776184082031e+00
4.852985382080078125e+00;7.459787368774414062e+00;6.796192169189453125e+00;8.272232055664062500e+00;7.272439002990722656e+00
5.979348182678222656e+00;6.596801757812500000e+00;6.658699512481689453e+00;9.048300743103027344e+00;7.334719657897949219e+00
6.281281948089599609e+00;6.254628181457519531e+00;6.619326114654541016e+00;9.231585502624511719e+00;7.347528457641601562e+00
6.200868129730224609e+00;6.229795932769775391e+00;6.617998123168945312e+00;9.194029808044433594e+00;7.333055973052978516e+00
5.114650249481201172e+00;7.233122825622558594e+00;6.772753715515136719e+00;8.500519752502441406e+00;7.286017417907714844e+00
5.898297786712646484e+00;6.429151058197021484e+00;6.607673168182373047e+00;9.125678062438964844e+00;7.387624263763427734e+00
5.912541866302490234e+00;6.669566154479980469e+00;6.600018978118896484e+00;9.030973434448242188e+00;7.380617618560791016e+00
5.977972984313964844e+00;6.463488578796386719e+00;6.641866207122802734e+00;9.122154235839843750e+00;7.350951194763183594e+00
5.959197044372558594e+00;6.473055839538574219e+00;6.645917415618896484e+00;9.125146865844726562e+00;7.348073482513427734e+00
4.923861026763916016e+00;7.339224815368652344e+00;6.788561820983886719e+00;8.396987915039062500e+00;7.281863689422607422e+00
6.159184455871582031e+00;6.314793586730957031e+00;6.535874843597412109e+00;9.220213890075683594e+00;7.437078952789306641e+00
4.148658752441406250e+00;8.453019142150878906e+00;6.615948200225830078e+00;6.733723640441894531e+00;7.254248142242431641e+00
4.900293827056884766e+00;7.798357963562011719e+00;6.845787525177001953e+00;8.076550483703613281e+00;7.312553405761718750e+00
4.916568756103515625e+00;7.411333560943603516e+00;6.796376705169677734e+00;8.327260971069335938e+00;7.265761852264404297e+00
6.350275993347167969e+00;6.191820144653320312e+00;6.408725738525390625e+00;9.267602920532226562e+00;7.492458820343017578e+00
4.259954929351806641e+00;8.626583099365234375e+00;6.782002925872802734e+00;6.817407608032226562e+00;7.281179904937744141e+00
4.959987640380859375e+00;7.300143241882324219e+00;6.784003257751464844e+00;8.451617240905761719e+00;7.291738510131835938e+00
4.151786327362060547e+00;8.482605934143066406e+00;6.624284744262695312e+00;6.745977878570556641e+00;7.235885620117187500e+00
4.276045799255371094e+00;8.507170677185058594e+00;6.741001605987548828e+00;6.963957309722900391e+00;7.240248203277587891e+00
4.809610366821289062e+00;7.549844264984130859e+00;6.817368507385253906e+00;8.189569473266601562e+00;7.272102355957031250e+00
5.178583621978759766e+00;7.139182567596435547e+00;6.766802787780761719e+00;8.587054252624511719e+00;7.292025089263916016e+00
5.009088993072509766e+00;7.261517524719238281e+00;6.781145095825195312e+00;8.478782653808593750e+00;7.288629055023193359e+00
4.747444152832031250e+00;7.570962429046630859e+00;6.786242485046386719e+00;8.172025680541992188e+00;7.293303012847900391e+00
5.169685840606689453e+00;7.224130630493164062e+00;6.780867099761962891e+00;8.519658088684082031e+00;7.277013778686523438e+00
5.804592132568359375e+00;6.515493869781494141e+00;6.689363479614257812e+00;9.059399604797363281e+00;7.327769756317138672e+00
6.028964519500732422e+00;6.494032382965087891e+00;6.605947017669677734e+00;9.131354331970214844e+00;7.385302543640136719e+00
5.811818122863769531e+00;7.085598468780517578e+00;6.799191474914550781e+00;8.791175842285156250e+00;7.281905174255371094e+00
7.369598865509033203e+00;5.371817111968994141e+00;6.321508407592773438e+00;9.516952514648437500e+00;7.537725925445556641e+00
6.877353191375732422e+00;5.784526824951171875e+00;6.316303730010986328e+00;9.422291755676269531e+00;7.565386772155761719e+00
6.637237071990966797e+00;6.095882892608642578e+00;6.455510616302490234e+00;9.399405479431152344e+00;7.516251564025878906e+00
6.001959323883056641e+00;6.568412780761718750e+00;6.621181011199951172e+00;9.087082862854003906e+00;7.368222236633300781e+00
6.486421585083007812e+00;6.061089038848876953e+00;6.405270099639892578e+00;9.309558868408203125e+00;7.485013961791992188e+00
6.122740268707275391e+00;6.405147075653076172e+00;6.580651283264160156e+00;9.195179939270019531e+00;7.406410217285156250e+00
6.430969238281250000e+00;6.111391067504882812e+00;6.435713291168212891e+00;9.316554069519042969e+00;7.492978572845458984e+00
5.088155746459960938e+00;7.251869201660156250e+00;6.770937442779541016e+00;8.493359565734863281e+00;7.292819023132324219e+00
6.074995517730712891e+00;6.397595405578613281e+00;6.572808265686035156e+00;9.181573867797851562e+00;7.394797801971435547e+00
6.057049751281738281e+00;6.483502864837646484e+00;6.576465129852294922e+00;9.137096405029296875e+00;7.395646095275878906e+00
6.156157493591308594e+00;6.365473747253417969e+00;6.540317535400390625e+00;9.179014205932617188e+00;7.400610446929931641e+00
5.763724803924560547e+00;6.858484745025634766e+00;6.593865871429443359e+00;8.897192001342773438e+00;7.360148429870605469e+00
4.896357059478759766e+00;7.374287605285644531e+00;6.788316249847412109e+00;8.373486518859863281e+00;7.283019065856933594e+00
5.988827705383300781e+00;6.423847675323486328e+00;6.610594272613525391e+00;9.142878532409667969e+00;7.370106220245361328e+00
6.323032855987548828e+00;6.116423606872558594e+00;6.509441375732421875e+00;9.268789291381835938e+00;7.406646251678466797e+00
5.969931125640869141e+00;6.613020420074462891e+00;6.652142047882080078e+00;9.043019294738769531e+00;7.342116355895996094e+00
6.211537837982177734e+00;6.389332771301269531e+00;6.571478366851806641e+00;9.198304176330566406e+00;7.403457641601562500e+00
7.229917049407958984e+00;5.475617408752441406e+00;6.298659324645996094e+00;9.472729682922363281e+00;7.552428722381591797e+00
6.094886779785156250e+00;7.621715068817138672e+00;6.039036750793457031e+00;7.941281795501708984e+00;7.532021999359130859e+00
6.410655021667480469e+00;6.081303596496582031e+00;6.399500846862792969e+00;9.285034179687500000e+00;7.483104705810546875e+00
6.203849792480468750e+00;7.595899105072021484e+00;6.004129409790039062e+00;7.968002796173095703e+00;7.517900943756103516e+00
6.598007678985595703e+00;5.984505653381347656e+00;6.366875648498535156e+00;9.349317550659179688e+00;7.524911403656005859e+00
5.852982997894287109e+00;7.034920692443847656e+00;6.344182014465332031e+00;8.862689018249511719e+00;7.370981216430664062e+00
7.787430286407470703e+00;8.298949241638183594e+00;3.648586273193359375e+00;7.302284717559814453e+00;7.087221145629882812e+00
6.321894168853759766e+00;8.065729141235351562e+00;6.042683124542236328e+00;7.990951061248779297e+00;6.988872051239013672e+00
9.128003120422363281e+00;3.263194561004638672e+00;6.035423755645751953e+00;9.868761062622070312e+00;7.819135189056396484e+00
8.506653785705566406e+00;4.092293739318847656e+00;6.106428146362304688e+00;9.691058158874511719e+00;7.666637420654296875e+00
2.795775175094604492e+00;8.613764762878417969e+00;6.795748233795166016e+00;3.694327354431152344e+00;7.276091098785400391e+00
1.076935768127441406e+00;9.061487197875976562e+00;6.534943103790283203e+00;3.779631853103637695e+00;7.177497863769531250e+00
1.495954871177673340e+00;8.999832153320312500e+00;6.595500469207763672e+00;3.796607971191406250e+00;7.184971809387207031e+00
-9.421481750905513763e-03;9.380067825317382812e+00;6.297410964965820312e+00;3.855842113494873047e+00;7.122324466705322266e+00
2.436260282993316650e-01;9.131537437438964844e+00;6.416844844818115234e+00;3.818440914154052734e+00;7.168110847473144531e+00
4.480216979980468750e+00;8.444262504577636719e+00;6.555999279022216797e+00;5.036621093750000000e+00;7.223762989044189453e+00
2.478310585021972656e+00;8.868399620056152344e+00;6.691499710083007812e+00;4.174874305725097656e+00;7.216902256011962891e+00
2.474783658981323242e+00;8.999208450317382812e+00;6.574540138244628906e+00;4.540869712829589844e+00;7.171571731567382812e+00
8.638407707214355469e+00;6.220620155334472656e+00;5.433234691619873047e+00;6.977241039276123047e+00;7.357154369354248047e+00
3.063480377197265625e+00;8.771378517150878906e+00;6.559414386749267578e+00;4.282783031463623047e+00;7.181763648986816406e+00
8.680055618286132812e+00;6.376450538635253906e+00;5.237662792205810547e+00;6.934545040130615234e+00;7.362260818481445312e+00
7.065666198730468750e+00;6.811319828033447266e+00;5.743846893310546875e+00;7.739873886108398438e+00;6.889078617095947266e+00
2.385581254959106445e+00;8.837954521179199219e+00;6.679627418518066406e+00;4.196948051452636719e+00;7.220681667327880859e+00
8.634148597717285156e+00;5.998484134674072266e+00;5.643362998962402344e+00;7.035891056060791016e+00;7.409714698791503906e+00
7.857456684112548828e+00;7.203374385833740234e+00;5.527002334594726562e+00;7.191187381744384766e+00;7.205295085906982422e+00
8.423903465270996094e+00;6.100707530975341797e+00;6.160560131072998047e+00;8.289656639099121094e+00;7.344672679901123047e+00
3.275906801223754883e+00;8.508665084838867188e+00;6.743166923522949219e+00;3.878609657287597656e+00;7.278929233551025391e+00
8.225805282592773438e+00;6.367364883422851562e+00;6.297114849090576172e+00;8.000985145568847656e+00;7.298629283905029297e+00
1.476854801177978516e+00;9.173317909240722656e+00;6.531336784362792969e+00;3.850953817367553711e+00;7.154628276824951172e+00
1.072421550750732422e+00;8.956807136535644531e+00;6.600363254547119141e+00;3.752655744552612305e+00;7.199332714080810547e+00
5.582718849182128906e+00;7.898109912872314453e+00;6.187834739685058594e+00;7.287341117858886719e+00;7.354452133178710938e+00
7.191788196563720703e+00;7.335986614227294922e+00;6.284008026123046875e+00;8.313771247863769531e+00;7.117590427398681641e+00
7.437861919403076172e+00;7.432784080505371094e+00;6.643797397613525391e+00;8.591703414916992188e+00;7.159147739410400391e+00
7.042047977447509766e+00;6.240008831024169922e+00;5.934923171997070312e+00;8.483486175537109375e+00;7.543573379516601562e+00
6.750443577766418457e-01;9.164435386657714844e+00;6.439630508422851562e+00;3.845750331878662109e+00;7.153301715850830078e+00
8.677299499511718750e+00;6.381783962249755859e+00;5.255387306213378906e+00;6.942461490631103516e+00;7.358106136322021484e+00
8.351488113403320312e+00;7.354926586151123047e+00;4.718232631683349609e+00;6.845576286315917969e+00;7.162144660949707031e+00
8.459487915039062500e+00;7.282034397125244141e+00;4.717359066009521484e+00;6.801325321197509766e+00;7.165670394897460938e+00
8.493087768554687500e+00;6.414647102355957031e+00;5.413371562957763672e+00;7.003147602081298828e+00;7.381775856018066406e+00
2.585191249847412109e+00;8.794789314270019531e+00;6.639195442199707031e+00;4.845080375671386719e+00;7.216106891632080078e+00
4.907661437988281250e+00;8.648569107055664062e+00;6.355263233184814453e+00;5.809836864471435547e+00;7.148591518402099609e+00
4.870984077453613281e+00;8.664000511169433594e+00;6.335739135742187500e+00;5.868439197540283203e+00;7.146309852600097656e+00
8.739974975585937500e+00;6.531320095062255859e+00;5.014007091522216797e+00;7.089619159698486328e+00;7.319936275482177734e+00
8.677148818969726562e+00;6.370549201965332031e+00;5.262537002563476562e+00;6.942669391632080078e+00;7.361990451812744141e+00
7.452468872070312500e+00;7.303653717041015625e+00;6.045568466186523438e+00;7.362796306610107422e+00;7.201402664184570312e+00
8.557910919189453125e+00;6.137637138366699219e+00;6.294771671295166016e+00;8.225561141967773438e+00;7.314096927642822266e+00
1.081243634223937988e+00;8.453297615051269531e+00;6.567364215850830078e+00;4.187473773956298828e+00;7.232157707214355469e+00
1.655168771743774414e+00;9.222878456115722656e+00;6.437510967254638672e+00;4.132614135742187500e+00;7.122020244598388672e+00
-2.590074539184570312e-01;8.973008155822753906e+00;6.371709346771240234e+00;3.928325653076171875e+00;7.180272102355957031e+00
-5.128196254372596741e-02;8.373987197875976562e+00;6.493384838104248047e+00;4.272025108337402344e+00;7.244121551513671875e+00
4.039600849151611328e+00;8.526251792907714844e+00;6.454750061035156250e+00;5.032671451568603516e+00;7.188444137573242188e+00
1.068527340888977051e+00;8.567522048950195312e+00;6.585318565368652344e+00;4.040668964385986328e+00;7.223398685455322266e+00
2.446041822433471680e+00;8.843147277832031250e+00;6.489438056945800781e+00;4.537466526031494141e+00;7.159214973449707031e+00
2.937197923660278320e+00;8.954690933227539062e+00;6.319404125213623047e+00;4.826477050781250000e+00;7.078812599182128906e+00
2.403879642486572266e+00;8.817620277404785156e+00;6.688204288482666016e+00;4.170762062072753906e+00;7.223450183868408203e+00
2.428357601165771484e+00;8.889165878295898438e+00;6.690335750579833984e+00;4.253686428070068359e+00;7.218456268310546875e+00
2.746269702911376953e+00;8.366213798522949219e+00;6.611890792846679688e+00;5.010859966278076172e+00;7.244393348693847656e+00
4.321639060974121094e+00;8.548607826232910156e+00;6.409586429595947266e+00;5.733671665191650391e+00;7.171579837799072266e+00
4.277164459228515625e+00;8.447897911071777344e+00;6.538986682891845703e+00;6.342026233673095703e+00;7.223446369171142578e+00
3.282056808471679688e+00;8.573524475097656250e+00;6.512523651123046875e+00;4.386614322662353516e+00;7.180014133453369141e+00
2.437633514404296875e+00;8.539697647094726562e+00;6.657020092010498047e+00;4.128459930419921875e+00;7.233422279357910156e+00
2.067897081375122070e+00;8.580173492431640625e+00;6.714510917663574219e+00;3.748005151748657227e+00;7.248707294464111328e+00
1.140581011772155762e+00;8.363211631774902344e+00;6.593114852905273438e+00;4.198761940002441406e+00;7.247389793395996094e+00
1.302401423454284668e+00;8.259866714477539062e+00;6.626764297485351562e+00;4.186816215515136719e+00;7.262788772583007812e+00
4.185906410217285156e+00;8.571681976318359375e+00;6.387663364410400391e+00;5.645168304443359375e+00;7.161781787872314453e+00
1.244125723838806152e+00;8.200822830200195312e+00;6.676111221313476562e+00;4.080077648162841797e+00;7.283947944641113281e+00
2.801231861114501953e+00;8.204304695129394531e+00;6.544096469879150391e+00;5.006692409515380859e+00;7.225209236145019531e+00
1.539319038391113281e+00;8.893641471862792969e+00;6.592167377471923828e+00;3.895521163940429688e+00;7.193611621856689453e+00
2.026930809020996094e+00;8.604454994201660156e+00;6.710352420806884766e+00;3.762762069702148438e+00;7.245639801025390625e+00
1.551333427429199219e+00;8.377317428588867188e+00;6.630065917968750000e+00;4.100387096405029297e+00;7.250031948089599609e+00
2.919817209243774414e+00;8.787956237792968750e+00;6.444919109344482422e+00;5.127242565155029297e+00;7.133168220520019531e+00
8.612066268920898438e+00;7.336850166320800781e+00;4.494112968444824219e+00;6.739451408386230469e+00;7.148375988006591797e+00
4.468206405639648438e+00;8.549246788024902344e+00;6.445676326751708984e+00;5.723356246948242188e+00;7.165107250213623047e+00
2.606402873992919922e+00;8.398901939392089844e+00;6.673486709594726562e+00;4.053059577941894531e+00;7.249819278717041016e+00
2.241215944290161133e+00;8.868066787719726562e+00;6.553722858428955078e+00;4.526181697845458984e+00;7.178597450256347656e+00
1.495456695556640625e+00;8.545789718627929688e+00;6.675016880035400391e+00;3.855098009109497070e+00;7.253346443176269531e+00
3.028460741043090820e+00;8.884394645690917969e+00;6.631067752838134766e+00;4.048815727233886719e+00;7.188902378082275391e+00
1.963715791702270508e+00;8.726063728332519531e+00;6.474721431732177734e+00;4.311365127563476562e+00;7.160767555236816406e+00
2.640481233596801758e+00;8.567751884460449219e+00;6.642730712890625000e+00;4.008129119873046875e+00;7.224098205566406250e+00
1.657199978828430176e+00;8.846633911132812500e+00;6.664813518524169922e+00;3.729354143142700195e+00;7.216749668121337891e+00
9.302106499671936035e-01;9.010810852050781250e+00;6.553894042968750000e+00;3.765657424926757812e+00;7.190752983093261719e+00
3.634141445159912109e+00;8.562478065490722656e+00;6.704684734344482422e+00;4.734057426452636719e+00;7.217399120330810547e+00
7.557106018066406250e+00;7.236569881439208984e+00;6.623234272003173828e+00;9.096755027770996094e+00;7.194876194000244141e+00
8.405782699584960938e+00;7.808904170989990234e+00;3.949204206466674805e+00;6.736179351806640625e+00;7.105093002319335938e+00
8.636760711669921875e+00;6.952038288116455078e+00;4.811070442199707031e+00;6.802536964416503906e+00;7.224778652191162109e+00
2.565814971923828125e+00;8.960155487060546875e+00;6.480935096740722656e+00;4.743297576904296875e+00;7.146234035491943359e+00
7.657713294029235840e-01;8.392375946044921875e+00;6.543042182922363281e+00;4.281838417053222656e+00;7.238195896148681641e+00
9.305287152528762817e-02;8.340269088745117188e+00;6.485906600952148438e+00;4.369180202484130859e+00;7.238245010375976562e+00
8.177515029907226562e+00;4.521876335144042969e+00;6.178784847259521484e+00;9.597599983215332031e+00;7.590763092041015625e+00
9.052699089050292969e+00;5.169839382171630859e+00;6.241712093353271484e+00;8.851790428161621094e+00;7.455647468566894531e+00
8.850739479064941406e+00;5.138664245605468750e+00;6.219842433929443359e+00;8.989219665527343750e+00;7.487083435058593750e+00
7.291897773742675781e+00;7.480190753936767578e+00;6.787948131561279297e+00;8.901041984558105469e+00;7.000337600708007812e+00
1.105302929878234863e+00;8.504136085510253906e+00;6.561865329742431641e+00;4.149894237518310547e+00;7.226417541503906250e+00
1.431192398071289062e+00;8.224618911743164062e+00;6.672896862030029297e+00;4.082535743713378906e+00;7.278145313262939453e+00
1.674446463584899902e+00;8.355931282043457031e+00;6.712315082550048828e+00;3.926509141921997070e+00;7.278711795806884766e+00
2.355718851089477539e+00;8.999233245849609375e+00;6.465726375579833984e+00;4.845455646514892578e+00;7.140377521514892578e+00
2.020061016082763672e+00;8.549581527709960938e+00;6.699714660644531250e+00;3.890916824340820312e+00;7.254403591156005859e+00
